id;confederation;stadium;city;home_teams;capacity;county;ioc;country_population
1157;UEFA;Stadion AWF Kraków;Krakow;;5000;Poland;POL;38433600
1158;UEFA;Stadion Bałtyku;Koszalin;Bałtyk;4000;Poland;POL;38433600
1159;UEFA;Stadion BBOSiR Młyńska;Bielsko-Biała;Podbeskidzie, BKS Stal;660;Poland;POL;38433600
1160;UEFA;Stadion Bolesława;Bukowno;Bolesław;3469;Poland;POL;38433600
1161;UEFA;Stadion Broni Radom;Radom;Broń, Radomiak;4066;Poland;POL;38433600
1162;UEFA;Stadion Bronisława Bagińskiego;Barlinek;Pogoń;960;Poland;POL;38433600
1163;UEFA;Stadion Bruk-Bet;Nieciecza;Termalica Bruk-Bet;4666;Poland;POL;38433600
1164;UEFA;Stadion Bugu Wyszków;Wyszków;Bug;6900;Poland;POL;38433600
1165;UEFA;Stadion Bytovii;Bytow;Bytovia;2043;Poland;POL;38433600
1166;UEFA;Stadion Carbo;Gliwice;Carbo;1025;Poland;POL;38433600
1167;UEFA;Stadion Cartusii;Kartuzy;Cartusia;1000;Poland;POL;38433600
1168;UEFA;Stadion Ceramiki;Opoczno;Ceramika;4700;Poland;POL;38433600
1169;UEFA;Stadion Chełmianki;Chelm;Chełmianka;3280;Poland;POL;38433600
1170;UEFA;Stadion Chemika Bydgoszcz;Bydgoszcz;Chemik;15000;Poland;POL;38433600
1171;UEFA;Stadion Chojniczanki;Chojnice;Chojniczanka;3500;Poland;POL;38433600
1172;UEFA;Stadion Chrobrego;Głogów;Chrobry;2817;Poland;POL;38433600
1173;UEFA;Stadion Cracovii;Krakow;Cracovia;14572;Poland;POL;38433600
1174;UEFA;Stadion CSiR w Babimoście;Babimost;Klon;540;Poland;POL;38433600
1175;UEFA;Stadion CTS Nowa Ruda;Nowa Ruda;Piast;1483;Poland;POL;38433600
1176;UEFA;Stadion Czarnych Jasło;Jasło;Czarni;873;Poland;POL;38433600
1177;UEFA;Stadion Czarnych Olecko;Olecko;Czarni;2000;Poland;POL;38433600
1178;UEFA;Stadion Dyskobolii;Grodzisk Wielkopolski;Dyskobolia;5383;Poland;POL;38433600
1179;UEFA;Stadion Edwarda Szymkowiaka;Bytom;Polonia;5500;Poland;POL;38433600
1180;UEFA;Stadion Energa Gdańsk;Gdansk;Lechia;41620;Poland;POL;38433600
1181;UEFA;Stadion Falubazu;Zielona Gora;ZKŻ;15000;Poland;POL;38433600
1182;UEFA;Stadion Floriana Krygiera;Szczecin;Pogoń;18027;Poland;POL;38433600
1183;UEFA;Stadion Floty;Świnoujście;Flota;3240;Poland;POL;38433600
1184;UEFA;Stadion Garbarni;Krakow;Garbarnia;963;Poland;POL;38433600
1185;UEFA;Stadion GKS-u Jastrzębie;Jastrzębie-Zdrój;GKS;6800;Poland;POL;38433600
1186;UEFA;Stadion GKS-u Katowice;Katowice;GKS;6710;Poland;POL;38433600
1187;UEFA;Stadion Górnika Łęczna;Łęczna;Górnik;7456;Poland;POL;38433600
1188;UEFA;Stadion Górnika Libiąż;Libiaz;Górnik;977;Poland;POL;38433600
1189;UEFA;Stadion GOS;Nadarzyn;GLKS Nadarzyn;900;Poland;POL;38433600
1190;UEFA;Stadion GOSiR w Gdyni;Gdynia;Arka;15139;Poland;POL;38433600
1191;UEFA;Stadion Granicy Bogatynia;Bogatynia;Granica;1476;Poland;POL;38433600
1192;UEFA;Stadion Gryfa;Wejherowo;Gryf;2500;Poland;POL;38433600
1193;UEFA;Stadion Gryfa Kamień Pomorski;Kamień Pomorski;Gryf;900;Poland;POL;38433600
1194;UEFA;Stadion Gryfa Słupsk;Słupsk;Gryf;3000;Poland;POL;38433600
1195;UEFA;Stadion Grzegorza Duneckiego;Toruń;Elana Toruń;4300;Poland;POL;38433600
1196;UEFA;Stadion Henryka Reymana;Krakow;Wisła;33130;Poland;POL;38433600
1197;UEFA;Stadion Hetmana;Zamość;Hetman;12500;Poland;POL;38433600
1198;UEFA;Stadion Huraganu Pobiedziska;Pobiedziska;Huragan;924;Poland;POL;38433600
1199;UEFA;Stadion Hutnika Warszawa;Warsaw;Hutnik;6000;Poland;POL;38433600
1200;UEFA;Stadion Igloopolu Dębica;Debica;Igloopol;12000;Poland;POL;38433600
1201;UEFA;Stadion im. Stanisława Bąka;Wągrowiec;Nielba;2600;Poland;POL;38433600
1202;UEFA;Stadion im. Włodzimierza Smolarka;Aleksandrów Łódzki;Sokół;2086;Poland;POL;38433600
1203;UEFA;Stadion Inowrocławskich Olimpijczyków;Inowroclaw;Cuiavia;3500;Poland;POL;38433600
1204;UEFA;Stadion Jagiellonii;Bialystok;Jagiellonia;22386;Poland;POL;38433600
1205;UEFA;Stadion Jaroty;Jarocin;Jarota;1984;Poland;POL;38433600
1206;UEFA;Stadion Jezioraka;Iława;Jeziorak;5000;Poland;POL;38433600
1207;UEFA;Stadion Józefa Pawełczyka;Czeladz;CKS;1300;Poland;POL;38433600
1208;UEFA;Stadion Karkonoszy;Jelenia Gora;Karkonosze;7558;Poland;POL;38433600
1209;UEFA;Stadion Karola Kucharskiego;Gryfice;Sparta;644;Poland;POL;38433600
1210;UEFA;Stadion Karpat;Krosno;Karpaty, KSM;6000;Poland;POL;38433600
1211;UEFA;Stadion Kazimierza Deyny;Starogard Gdański;KP Starogard;3291;Poland;POL;38433600
1212;UEFA;Stadion Kazimierza Górskiego;Płock;Wisła;10978;Poland;POL;38433600
1213;UEFA;Stadion Konfeksu;Legnica;Konfeks;3200;Poland;POL;38433600
1214;UEFA;Stadion Koszarawy;Żywiec;Koszarawa;2500;Poland;POL;38433600
1215;UEFA;Stadion KSZO;Ostrowiec Świętokrzyski;KSZO;7430;Poland;POL;38433600
1216;UEFA;Stadion Kujawiaka;Włocławek;Włocłavia;4840;Poland;POL;38433600
1217;UEFA;Stadion Kuźniczka;Kędzierzyn-Koźle;Chemik;3000;Poland;POL;38433600
1218;UEFA;Stadion Łady Biłgoraj;Biłgoraj;Łada;1495;Poland;POL;38433600
1219;UEFA;Stadion Lecha Poznań;Poznan;Lech Poznań;42837;Poland;POL;38433600
1220;UEFA;Stadion Lechii;Gdansk;Lechia;11811;Poland;POL;38433600
1221;UEFA;Stadion Lechii Dzierżoniów;Dzierzoniow;Lechia;4500;Poland;POL;38433600
1222;UEFA;Stadion Lechii Strawczyn;Strawczyn;Lechia;1150;Poland;POL;38433600
1223;UEFA;Stadion Legionovii;Legionowo;Legionovia;1730;Poland;POL;38433600
1224;UEFA;Stadion Lekkoatletyczny BOSiR;Bialystok;Bojary;1500;Poland;POL;38433600
1225;UEFA;Stadion Lekkoatletyczny w Barcinie;Barcin;Dąb;672;Poland;POL;38433600
1226;UEFA;Stadion Lekkoatletyczny w Lublinie;Lublin;;1370;Poland;POL;38433600
1227;UEFA;Stadion Leśny w Niechorzu;Niechorze;Wybrzeże Rewalskie;1250;Poland;POL;38433600
1228;UEFA;Stadion Leśny w Sopocie;Sopot;;5000;Poland;POL;38433600
1229;UEFA;Stadion ŁKS-u;Łódź;;4994;Poland;POL;38433600
1230;UEFA;Stadion ŁKS-u Łódź;Łódź;ŁKS;5700;Poland;POL;38433600
1231;UEFA;Stadion ŁKS-u Łomża;Łomża;ŁKS;3450;Poland;POL;38433600
1232;UEFA;Stadion Ludowy;Sosnowiec;Zagłębie;7500;Poland;POL;38433600
1233;UEFA;Stadion Mariana Paska;Konin;Górnik;850;Poland;POL;38433600
1234;UEFA;Stadion Mazura;Elk;Mazur, Płomień;2720;Poland;POL;38433600
1235;UEFA;Stadion Miejski Tychy;Tychy;GKS Tychy;15150;Poland;POL;38433600
1236;UEFA;Stadion Miejski w Alwerni;Alwernia;MKS Alwernia;1500;Poland;POL;38433600
1237;UEFA;Stadion Miejski w Będzinie;Bedzin;Sarmacja;10000;Poland;POL;38433600
1238;UEFA;Stadion Miejski w Bielsku-Białej;Bielsko-Biała;Podbeskidzie, BKS Stal;15076;Poland;POL;38433600
1239;UEFA;Stadion Miejski w Gogolinie;Gogolin;MKS Gogolin;1600;Poland;POL;38433600
1240;UEFA;Stadion Miejski w Gostyninie;Gostynin;Mazur;3000;Poland;POL;38433600
1241;UEFA;Stadion Miejski w Gubinie;Gubin;Carina;2000;Poland;POL;38433600
1242;UEFA;Stadion Miejski w Kluczborku;Kluczbork;MKS Kluczbork;2586;Poland;POL;38433600
1243;UEFA;Stadion Miejski w Kutnie;Kutno;KS Kutno;4050;Poland;POL;38433600
1244;UEFA;Stadion Miejski w Międzychodzie;Międzychód;Warta;600;Poland;POL;38433600
1245;UEFA;Stadion Miejski w Nowym Tomyślu;Nowy Tomyśl;Polonia, TS05;1030;Poland;POL;38433600
1246;UEFA;Stadion Miejski w Polkowicach;Polkowice;KS Polkowice;3325;Poland;POL;38433600
1247;UEFA;Stadion Miejski w Radłowie;Radłów;Radłovia;1000;Poland;POL;38433600
1248;UEFA;Stadion Miejski w Radomsku;Radomsko;RKS 1979;5000;Poland;POL;38433600
1249;UEFA;Stadion Miejski w Radzyniu;Radzyń Podlaski;Orlęta-Spomlek;1000;Poland;POL;38433600
1250;UEFA;Stadion Miejski w Skwierzynie;Skwierzyna;;1200;Poland;POL;38433600
1251;UEFA;Stadion Miejski w Starachowicach;Starachowice;Star;15000;Poland;POL;38433600
1252;UEFA;Stadion Miejski w Sulejówku;Sulejówek;Victoria;1240;Poland;POL;38433600
1253;UEFA;Stadion Miejski w Świdniku;Świdnik;Avia;2800;Poland;POL;38433600
1254;UEFA;Stadion Miejski w Szczecinku;Szczecinek;Wielim, Darzbór;1500;Poland;POL;38433600
1255;UEFA;Stadion Miejski w Trzemiesznie;Trzemeszno;Zjednoczeni;1000;Poland;POL;38433600
1256;UEFA;Stadion Miejski w Zgorzelcu;Zgorzelec;Nysa;1913;Poland;POL;38433600
1257;UEFA;Stadion Miejski we Wrześni;Września;Victoria;927;Poland;POL;38433600
1258;UEFA;Stadion Mieszka Gniezno;Gniezno;Mieszko;2050;Poland;POL;38433600
1259;UEFA;Stadion MKS-u Kozienice;Kozienice;MKS;4700;Poland;POL;38433600
1260;UEFA;Stadion MOSiR Brzeg;Brzeg;Stal;2100;Poland;POL;38433600
1261;UEFA;Stadion MOSiR Bystrzyca;Lublin;Motor, TŻ Lublin;10000;Poland;POL;38433600
1262;UEFA;Stadion MOSiR Puławy;Puławy;Wisła;4418;Poland;POL;38433600
1263;UEFA;Stadion MOSiR w Kostrzynie;Kostrzyn nad Odrą;Celuloza;2800;Poland;POL;38433600
1264;UEFA;Stadion MOSiR w Myszkowie;Myszków;MKS Myszków;780;Poland;POL;38433600
1265;UEFA;Stadion MOSiR w Pucku;Puck;Zatoka;636;Poland;POL;38433600
1266;UEFA;Stadion Naprzodu Rydułtowy;Rydultowy;Naprzód;5500;Poland;POL;38433600
1267;UEFA;Stadion Narwi;Ostrołęka;Narew;2758;Poland;POL;38433600
1268;UEFA;Stadion Nowe Miasto;Wałbrzych;;15000;Poland;POL;38433600
1269;UEFA;Stadion Obry;Koscian;Obra;4000;Poland;POL;38433600
1270;UEFA;Stadion OCKF;Olawa;MKS Oława;3000;Poland;POL;38433600
1271;UEFA;Stadion Odry Opole;Opole;Odra;4560;Poland;POL;38433600
1272;UEFA;Stadion Odry Wodzisław;Wodzisław Śląski;Odra, Odra Centrum, SWD Wodzisław;5835;Poland;POL;38433600
1273;UEFA;Stadion Okęcia;Warsaw;Okęcie;1000;Poland;POL;38433600
1274;UEFA;Stadion Olimpii;Elbląg;Olimpia;3000;Poland;POL;38433600
1275;UEFA;Stadion Olimpii Grudziądz;Grudziądz;Olimpia;5500;Poland;POL;38433600
1276;UEFA;Stadion Olimpii Poznań;Poznan;PSŻ;6250;Poland;POL;38433600
1277;UEFA;Stadion Olimpii Poznań;Poznan;;3000;Poland;POL;38433600
1278;UEFA;Stadion Olimpii Zambrów;Zambrow;Olimpia;999;Poland;POL;38433600
1279;UEFA;Stadion Olimpijski;Wroclaw;Sparta;11000;Poland;POL;38433600
1280;UEFA;Stadion Olimpijski w Słubicach;Slubice;Polonia;3056;Poland;POL;38433600
1281;UEFA;Stadion Orkana Rumia;Rumia;Orkan;1280;Poland;POL;38433600
1282;UEFA;Stadion Orkana Sochaczew;Sochaczew;Orkan;3000;Poland;POL;38433600
1283;UEFA;Stadion Orła Białego;Legnica;Miedź;6194;Poland;POL;38433600
1284;UEFA;Stadion Orła Międzyrzecz;Międzyrzecz;Orzeł;1500;Poland;POL;38433600
1285;UEFA;Stadion Orła Ząbkowice;Ząbkowice Śląskie;Orzeł;1266;Poland;POL;38433600
1286;UEFA;Stadion OSiR Czarnków;Czarnków;Noteć;1360;Poland;POL;38433600
1287;UEFA;Stadion OSiR Gorzów;Gorzów Wielkopolski;Stilon;4000;Poland;POL;38433600
1288;UEFA;Stadion OSiR Siedlce;Siedlce;;1500;Poland;POL;38433600
1289;UEFA;Stadion OSiR Skałka;Swietochlowice;Śląsk;244;Poland;POL;38433600
1290;UEFA;Stadion OSiR w Olsztynie;Olsztyn;Stomil;16800;Poland;POL;38433600
1291;UEFA;Stadion OSiR w Raciborzu;Racibórz;;10000;Poland;POL;38433600
1292;UEFA;Stadion OSiR w Trzciance;Trzcianka;Lubuszanin;2000;Poland;POL;38433600
1293;UEFA;Stadion Patrii Buk;Buk;Patria;900;Poland;POL;38433600
1294;UEFA;Stadion Pcimianki Pcim;Pcim;Pcimianka;384;Poland;POL;38433600
1295;UEFA;Stadion Pelikana;Łowicz;Pelikan;4000;Poland;POL;38433600
1296;UEFA;Stadion Piasta Gliwice;Gliwice;Piast;10037;Poland;POL;38433600
1297;UEFA;Stadion Piasta Żmigród;Żmigród;Piast;900;Poland;POL;38433600
1298;UEFA;Stadion Podlesianki;Katowice;Podlesianka;500;Poland;POL;38433600
1299;UEFA;Stadion Pogoni Lwówek;Lwówek;Pogoń;1000;Poland;POL;38433600
1300;UEFA;Stadion Pogoni Miechów;Miechów;Pogoń;1000;Poland;POL;38433600
1301;UEFA;Stadion Pogoni Świebodzin;Świebodzin;Pogoń;3500;Poland;POL;38433600
1302;UEFA;Stadion Polaru Wrocław;Wroclaw;Polar;1800;Poland;POL;38433600
1303;UEFA;Stadion Polonii Bydgoszcz;Bydgoszcz;Polonia;20000;Poland;POL;38433600
1304;UEFA;Stadion Polonii Lidzbark;Lidzbark Warmiński;Polonia;1600;Poland;POL;38433600
1305;UEFA;Stadion Polonii Warszawa;Warsaw;Polonia;7152;Poland;POL;38433600
1306;UEFA;Stadion Posnanii;Poznan;Posnania;1458;Poland;POL;38433600
1307;UEFA;Stadion Promienia Opalenica;Opalenica;Promień;1015;Poland;POL;38433600
1308;UEFA;Stadion Przeboju;Wolbrom;Przebój;1500;Poland;POL;38433600
1309;UEFA;Stadion Przemszy Siewierz;Siewierz;Przemsza;647;Poland;POL;38433600
1310;UEFA;Stadion Puszczy Niepołomice;Niepołomice;Puszcza;2118;Poland;POL;38433600
1311;UEFA;Stadion Radomiaka;Radom;Radomiak;6000;Poland;POL;38433600
1312;UEFA;Stadion Rakowa;Częstochowa;Raków;8000;Poland;POL;38433600
1313;UEFA;Stadion RCS Lubin;Lubin;;1100;Poland;POL;38433600
1314;UEFA;Stadion Resovii;Rzeszów;Resovia;3420;Poland;POL;38433600
1315;UEFA;Stadion ROSRRiT Siedlce;Siedlce;Pogoń;2901;Poland;POL;38433600
1316;UEFA;Stadion ROW-u;Rybnik;ROW;10304;Poland;POL;38433600
1317;UEFA;Stadion Roztocza Szczebrzeszyn;Szczebrzeszyn;Roztocze;660;Poland;POL;38433600
1318;UEFA;Stadion Rozwoju Katowice;Katowice;Rozwój;2472;Poland;POL;38433600
1319;UEFA;Stadion Ruchu;Chorzów;Ruch;10000;Poland;POL;38433600
1320;UEFA;Stadion Sandecji;Nowy Sącz;Sandecja;3527;Poland;POL;38433600
1321;UEFA;Stadion Sebastiana Karpiniuka;Kołobrzeg;Kotwica;3014;Poland;POL;38433600
1322;UEFA;Stadion Siarki Tarnobrzeg;Tarnobrzeg;Siarka;3770;Poland;POL;38433600
1323;UEFA;Stadion Skry Warszawa;Warsaw;Skra;35000;Poland;POL;38433600
1324;UEFA;Stadion Śląska (Oporowska);Wroclaw;Śląsk;8346;Poland;POL;38433600
1325;UEFA;Stadion Śląska Wrocław;Wroclaw;Śląsk;42771;Poland;POL;38433600
1326;UEFA;Stadion Śląski;Chorzów;;54378;Poland;POL;38433600
1327;UEFA;Stadion Sokoła Ostróda;Ostroda;Sokół;4998;Poland;POL;38433600
1328;UEFA;Stadion Sokoła Pniewy;Pniewy;Sokół;960;Poland;POL;38433600
1329;UEFA;Stadion Sparty Szamotuły;Szamotuły;Sparta;2877;Poland;POL;38433600
1330;UEFA;Stadion Sparty Zabrze;Zabrze;Sparta;13000;Poland;POL;38433600
1331;UEFA;Stadion Stali Gorzów;Gorzów Wielkopolski;Stal;15024;Poland;POL;38433600
1332;UEFA;Stadion Stali Kraśnik;Kasnik;Stal;1960;Poland;POL;38433600
1333;UEFA;Stadion Stali Mielec;Mielec;Stal;6864;Poland;POL;38433600
1334;UEFA;Stadion Stali Poniatowa;Poniatowa;Stal;1200;Poland;POL;38433600
1335;UEFA;Stadion Stali Rzeszów;Rzeszów;Stal;11547;Poland;POL;38433600
1336;UEFA;Stadion Stali Stalowa Wola;Stalowa Wola;Stal;2937;Poland;POL;38433600
1337;UEFA;Stadion Stanisława Figasa;Koszalin;Gwardia;1500;Poland;POL;38433600
1338;UEFA;Stadion Startu Gniezno;Gniezno;Start;10000;Poland;POL;38433600
1339;UEFA;Stadion Startu Krasnystaw;Krasnystaw;Start;1972;Poland;POL;38433600
1340;UEFA;Stadion Stoczniowy;Szczecin;Stal;300;Poland;POL;38433600
1341;UEFA;Stadion Świtu Działoszyce;Działoszyce;Świt;500;Poland;POL;38433600
1342;UEFA;Stadion Świtu Nowy Dwór;Nowy Dwór Mazowiecki;Świt;3400;Poland;POL;38433600
1343;UEFA;Stadion Szombierek;Bytom;Szombierki, Polonia;1000;Poland;POL;38433600
1344;UEFA;Stadion Tłoków;Gorzyce;Tłoki;3000;Poland;POL;38433600
1345;UEFA;Stadion Tomasovii;Tomaszów Lubelski;Tomasovia;2050;Poland;POL;38433600
1346;UEFA;Stadion Tysiąclecia;Wałbrzych;Górnik;3500;Poland;POL;38433600
1347;UEFA;Stadion Unii Janikowo;Janikowo;Unia Janikowo;3828;Poland;POL;38433600
1348;UEFA;Stadion Unii Racibórz;Racibórz;Unia;2500;Poland;POL;38433600
1349;UEFA;Stadion Unii Swarzędz;Swarzędz;Unia;1500;Poland;POL;38433600
1350;UEFA;Stadion Unii Tarnów;Tarnów;Unia;13000;Poland;POL;38433600
1351;UEFA;Stadion Unii Tczew;Tczew;Gryf 2009;1292;Poland;POL;38433600
1352;UEFA;Stadion Uranii;Ruda slaska;Urania;2000;Poland;POL;38433600
1353;UEFA;Stadion Ursusa Warszawa;Warsaw;Ursus;1120;Poland;POL;38433600
1354;UEFA;Stadion Victorii Jaworzno;Jaworzno;Szczakowianka;7000;Poland;POL;38433600
1355;UEFA;Stadion Victorii Skalbmierz;Skalbmierz;Victoria;400;Poland;POL;38433600
1356;UEFA;Stadion w Czosnowie;Czosnów;;732;Poland;POL;38433600
1357;UEFA;Stadion w Plewiskach;Plewiska;Grom;600;Poland;POL;38433600
1358;UEFA;Stadion w Rewalu;Rewal;;1100;Poland;POL;38433600
1359;UEFA;Stadion Warmii Grajewo;Grajewo;Warmia;1740;Poland;POL;38433600
1360;UEFA;Stadion Warty Poznań;Poznan;Warta;4694;Poland;POL;38433600
1361;UEFA;Stadion Warty Sieradz;Sieradz;Warta;2000;Poland;POL;38433600
1362;UEFA;Stadion Warty Śrem;Śrem;Warta;3000;Poland;POL;38433600
1363;UEFA;Stadion Warty Zawiercie;Zawiercie;Warta;1500;Poland;POL;38433600
1364;UEFA;Stadion Wawelu;Krakow;Wawel;5500;Poland;POL;38433600
1365;UEFA;Stadion Widzewa;Łódź;Widzew;18018;Poland;POL;38433600
1366;UEFA;Stadion Wiesława Maniaka;Szczecin;;1638;Poland;POL;38433600
1367;UEFA;Stadion Wigier Suwałki;Suwalki;Wigry;3060;Poland;POL;38433600
1368;UEFA;Stadion Wisły Annopol;Annopol;Wisła;736;Poland;POL;38433600
1369;UEFA;Stadion Wisły Sandomierz;Sandomierz;Wisła;2221;Poland;POL;38433600
1370;UEFA;Stadion Włocłavii;Włocławek;Włocłavia;937;Poland;POL;38433600
1371;UEFA;Stadion Wojska Polskiego;Warsaw;Legia;30967;Poland;POL;38433600
1372;UEFA;Stadion WSKFiT;Pruszków;;1056;Poland;POL;38433600
1373;UEFA;Stadion Zagłębia;Lubin;Zagłębie;16086;Poland;POL;38433600
1374;UEFA;Stadion Zbigniewa Podleckiego;Gdansk;Wybrzeże;10000;Poland;POL;38433600
1375;UEFA;Stadion Zdzisława Krzyszkowiaka;Bydgoszcz;SP Zawisza;20247;Poland;POL;38433600
1376;UEFA;Stadion Złotej Jedenastki;Konin;Medyk;7871;Poland;POL;38433600
1377;UEFA;Stadion Znicza;Pruszków;Znicz;1977;Poland;POL;38433600
1378;UEFA;Stadion Zorzy-Tempo Pacanów;Pacanow;Zorza-Tempo;431;Poland;POL;38433600
1379;UEFA;Suche Stawy;Krakow;Nowy Hutnik;6000;Poland;POL;38433600
1380;UEFA;Suzuki Arena;Kielce;Korona;15500;Poland;POL;38433600
1381;UEFA;Caixa Futebol Campus;Seixal;Benfica;2708;Portugal;POR;10291027
1382;UEFA;Complexo Desportivo de Barcelos;Barcelos;Gil Vicente;12504;Portugal;POR;10291027
1383;UEFA;Estádio  do Mar;Matosinhos;Leixões;9730;Portugal;POR;10291027
1384;UEFA;Estádio  do Restelo;Lisbon;Belenenses;19980;Portugal;POR;10291027
1385;UEFA;Estádio  Municipal de Chaves;Chaves;GD Chaves;8800;Portugal;POR;10291027
1386;UEFA;Estádio Agostino de Lima;Caldas de Vizela;Vizela;1500;Portugal;POR;10291027
1387;UEFA;Estádio Algarve;Faro/Loulé;;30305;Portugal;POR;10291027
1388;UEFA;Estádio Antonio Coimbra;Estoril;Estoril Praia;8000;Portugal;POR;10291027
1389;UEFA;Estádio Bento Pessoa;Figueira da Foz;Naval;10000;Portugal;POR;10291027
1390;UEFA;Estádio Campo do Pragal;Almada;Almada AC;3000;Portugal;POR;10291027
1391;UEFA;Estádio Cidade de Coimbra;Coimbra;Académica;30210;Portugal;POR;10291027
1392;UEFA;Estádio da Luz;Lisbon;Benfica;66147;Portugal;POR;10291027
1393;UEFA;Estádio da Madeira;Funchal;Nacional Madeira;5132;Portugal;POR;10291027
1394;UEFA;Estádio da Mata Real;Paços de Ferreira;P. Ferreira;6452;Portugal;POR;10291027
1395;UEFA;Estádio de Machico;Machico;AD de Machico;3300;Portugal;POR;10291027
1396;UEFA;Estádio de São Luís;Faro;Farense;7000;Portugal;POR;10291027
1397;UEFA;Estádio do Bessa XXI;Porto;Boavista;28263;Portugal;POR;10291027
1398;UEFA;Estádio do Bonfim;Setubal;Vitória;18728;Portugal;POR;10291027
1399;UEFA;Estádio do CD das Aves;Vila das Aves;Aves;5441;Portugal;POR;10291027
1400;UEFA;Estádio do Dragão;Porto;FC Porto;50948;Portugal;POR;10291027
1401;UEFA;Estádio do Maritimo;Funchal;Marítimo;10932;Portugal;POR;10291027
1402;UEFA;Estádio do SC Freamunde;Freamunde;SC Freamunde;5000;Portugal;POR;10291027
1403;UEFA;Estádio Dom Afonso Henriques;Guimarâes;Vitória;30452;Portugal;POR;10291027
1404;UEFA;Estádio dos Arcos;Vila do Conde;Rio Ave;12820;Portugal;POR;10291027
1405;UEFA;Estádio Dr. Francisco Vieira;Silves;Silves FC;3000;Portugal;POR;10291027
1406;UEFA;Estádio Dr. Magalhaes Pessoa;Leiria;Leiria;23850;Portugal;POR;10291027
1407;UEFA;Estádio João Cardoso;Tondela;CD Tondela;4500;Portugal;POR;10291027
1408;UEFA;Estádio Jose Alvalade;Lisbon;Sporting;50044;Portugal;POR;10291027
1409;UEFA;Estádio Municipal 25 de Abril;Penafiel;FC de Panafiel;6500;Portugal;POR;10291027
1410;UEFA;Estádio Municipal de Albufeira;Albufeira;Imortal;5000;Portugal;POR;10291027
1411;UEFA;Estádio Municipal de Arouca;Arouca;FC Arouca;5000;Portugal;POR;10291027
1412;UEFA;Estádio Municipal de Aveiro;Aveiro;Beira Mar;30970;Portugal;POR;10291027
1413;UEFA;Estádio Municipal de Braga;Braga;Braga;30154;Portugal;POR;10291027
1414;UEFA;Estádio Municipal de Lagos;Lagos;CF Esperança;4600;Portugal;POR;10291027
1415;UEFA;Estádio Municipal de Portimão;Portimão;Portimonense;6204;Portugal;POR;10291027
1416;UEFA;Estádio Nacional do Jamor;Lisbon;;37593;Portugal;POR;10291027
1417;UEFA;Estádio Pina Manique;Lisbon;Casa Pia;2574;Portugal;POR;10291027
1418;UEFA;Estádio Varzim SC;Póvoa de Varzim;Varzim SC;11000;Portugal;POR;10291027
1419;AFC;Abdullah bin Khalifa Stadium;Doha;Lekhwiya SC;9000;Qatar;QAT;2641669
1420;AFC;Ahmed bin Ali Stadium;Al-Rayyan;Al-Rayyan, Al-Kharitiyath;21282;Qatar;QAT;2641669
1421;AFC;Al Shamal Stadium;Madinat ash Shamal;Al Shamal;5000;Qatar;QAT;2641669
1422;AFC;Grand Hamad Stadium;Doha;Al-Arabi;13000;Qatar;QAT;2641669
1423;AFC;Jassim bin Hamad Stadium;Doha;Al-Sadd;15000;Qatar;QAT;2641669
1424;AFC;Khalifa Stadium;Doha;;48000;Qatar;QAT;2641669
1425;AFC;Thani bin Jassim Stadium;Doha;Al-Gharafa;21175;Qatar;QAT;2641669
1426;CAF;Athlone Stadium;Cape Town;;30000;Republic of South Africa;RSA;57725600
1427;CAF;Bidvest Stadium;Johannesburg;Bidvest Wits;5000;Republic of South Africa;RSA;57725600
1428;CAF;Cape Town Stadium;Cape Town;Ajax;55000;Republic of South Africa;RSA;57725600
1429;CAF;Ellis Park;Johannesburg;;62567;Republic of South Africa;RSA;57725600
1430;CAF;FNB Stadium;Johannesburg;Kaizer Chiefs;94736;Republic of South Africa;RSA;57725600
1431;CAF;Loftus Versfeld;Pretoria;;51762;Republic of South Africa;RSA;57725600
1432;CAF;Lucas Moripe Stadium;Atteridgeville;Sundowns, Supersport United;28900;Republic of South Africa;RSA;57725600
1433;CAF;Mbombela Stadium;Nelspruit;;40929;Republic of South Africa;RSA;57725600
1434;CAF;Mmabatho Stadium;Mahikeng;;59000;Republic of South Africa;RSA;57725600
1435;CAF;Moses Mabhida Stadium;Durban;;56000;Republic of South Africa;RSA;57725600
1436;CAF;Nelson Mandela Bay Stadium;Port Elizabeth;Chippa United;48459;Republic of South Africa;RSA;57725600
1437;CAF;Newlands Stadium;Cape Town;;51489;Republic of South Africa;RSA;57725600
1438;CAF;Orlando Stadium;Orlando;Pirates;40000;Republic of South Africa;RSA;57725600
1439;CAF;Peter Mokaba Stadium;Polokwane;;41733;Republic of South Africa;RSA;57725600
1440;CAF;Rand Stadium;Rosettenville;Kaizer Chiefs;25000;Republic of South Africa;RSA;57725600
1441;CAF;Royal Bafokeng Stadium;Phokeng;Platinum Stars;44530;Republic of South Africa;RSA;57725600
1442;CAF;Vodacom Park;Bloemfontein;Celtic;48000;Republic of South Africa;RSA;57725600
1443;UEFA;Cluj Arena;Cluj-Napoca;U Cluj;30335;Romania;ROU;19638000
1444;UEFA;Stadionul Areni;Suceava;Rapid, Sporting;12500;Romania;ROU;19638000
1445;UEFA;Stadionul Avântul;Reghin;Avântul Reghin;3000;Romania;ROU;19638000
1446;UEFA;Stadionul Ceahlăul;Piatra Neamţ;Ceahlăul;18000;Romania;ROU;19638000
